event_index,relative_day,seconds_since_previous,hour_utc,weekday_utc,video_id,track_title,channel_name,in_music_library
1625,490,175344,9,Friday,oUw49icEgYU,bill withers - lovely day (slowed),Hound Dog,False
1626,490,290,9,Friday,7J-f8XPsHxE,grover washington jr - just the two of us (slowed),Hound Dog,False
1627,490,7,9,Friday,PgG80WkPJQI,The Internet - Hold on (slowed + reverb),Tabii,False
1628,490,19,9,Friday,-jEShhcnxIM,Lil Durk - F*ck U Thought,LilDurkVEVO,False
1629,490,49,9,Friday,PJ5mO_rEMOE,Glokk40Spaz - Bad Man,GL4 Spaz,False
1630,490,175,9,Friday,TK704vvY3Ao,Glokk40Spaz - Be Right Back,GL4 Spaz,False
1631,490,16010,13,Friday,EDj3Kgrx0Zo,jazz is for ordinary people,berlioz - Topic,False
1632,490,164,13,Friday,Ln-D9gsk_m4,hot house,berlioz - Topic,False
1633,490,157,13,Friday,FLUn8IXBBX4,deep in it,berlioz - Topic,False
1634,490,155,14,Friday,RLqo708UjTw,r&r,berlioz - Topic,False
1635,490,1684,14,Friday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1636,490,91,14,Friday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1637,490,91,14,Friday,D0vWiR9RD6w,Track 6,Lexcorp,False
1638,491,599,14,Friday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1639,491,595,14,Friday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1640,491,123,14,Friday,Nsv07AuY9k0,Radiohead - Everything In Its Right Place (slowed instrumental),picture.,False
1641,491,225,14,Friday,qlYoC2LRAVM,Etude n°16,Vanessa Wagner - Topic,False
1642,491,292,15,Friday,quLbOMIIwAg,Romance for Cello and Piano (1890),Pavel Gomziakov - Topic,False
1643,491,132,15,Friday,uXSWJeXnPJA,"Rachmaninoff: Cello Sonata in G Minor, Op. 19: III. Andante",Gautier Capuçon - Topic,False
1644,491,339,15,Friday,dPlxa-ttkzQ,"J.S. Bach: Violin Concerto No. 2 in E Major, BWV 1042: II. Adagio",Release - Topic,False
1645,491,427,15,Friday,ODZS9lFBazE,"Cello Sonata No. 2, H. 286: II. Largo",Johannes Moser - Topic,False
1646,491,169,15,Friday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1647,491,279,15,Friday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1648,491,180,15,Friday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1649,491,473,15,Friday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1650,491,206,15,Friday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1651,491,251,15,Friday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1652,491,209,15,Friday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1653,491,345,15,Friday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1654,491,175,15,Friday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1655,491,236,15,Friday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1656,491,194,16,Friday,4JZ-o3iAJv4,Can You Hear The Music,Ludwig Göransson - Topic,False
1657,491,111,16,Friday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
1658,491,180,16,Friday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1659,491,263,16,Friday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1660,491,1560,16,Friday,NomGdaA-g0w,What You Heard,Sonder - Topic,True
1661,491,80,16,Friday,Lvp7QStWlJU,Lil Baby - Crazy,LilBabyVEVO,False
1662,491,5123,18,Friday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1663,491,6354,19,Friday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1664,493,183321,22,Sunday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1665,493,440,22,Sunday,tqp-gzerujg,does it ever get better?,Lonnex - Topic,False
1666,493,524,23,Sunday,7SQQy3cVJYA,Medasin - Magic (Super Slowed + Reverb) (Tiktok),Faithful,False
1667,493,185,23,Sunday,AG1oJalK5bg,hozuki - snowfield (slowed + reverb),drown in fog,False
1668,493,532,23,Sunday,EVJZoqSvjXg,dedekind cut - tahoe (slowed + reverb and stretched),drown in fog,False
1669,493,577,23,Sunday,DonHCWfyjPM,arcade fire - dimensions (slowed),zaf,False
1670,493,41243,10,Monday,DonHCWfyjPM,arcade fire - dimensions (slowed),zaf,False
1671,493,445,10,Monday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1672,493,278,11,Monday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1673,493,293,11,Monday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
1674,493,181,11,Monday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1675,493,180,11,Monday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1676,493,333,11,Monday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1677,493,297,11,Monday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1678,493,251,11,Monday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1679,493,137,11,Monday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1680,493,209,11,Monday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1681,686,16611914,17,Thursday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1682,686,237,18,Thursday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1683,686,2206,18,Thursday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1684,694,687760,17,Friday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1685,694,264,17,Friday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1686,694,271,17,Friday,z8zDPPA3CEQ,Ludwig Göransson - Groves (slowed + reverb),Pietro Aimar,False
1687,694,247,17,Friday,tTB6HmZNJ5s,"Painted Sun in Abstract (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1688,694,216,17,Friday,7Qqpp09qWGo,"Pieces Form the Whole (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1689,694,271,18,Friday,FKiWJlOtjrU,She Reminds Me of You (HD) From the Soundtrack to The Girl With the Dragon Tattoo,CookieAdventures,False
1690,694,17,18,Friday,9ytiyD_QA2s,magic,Medasin - Topic,True
1691,694,357,18,Friday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1692,694,184,18,Friday,icZOJ878cGk,losing,Lonnex - Topic,False
1693,694,358,18,Friday,RhAUL-uQTCs,tiredminds - how to never stop being sad (instrumental) [slowed + reverb],tiredminds,False
1694,694,196,18,Friday,OkqOmWyb2Ac,IZ-US,Aphex Twin - Topic,True
1695,694,23,18,Friday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1696,694,5,18,Friday,eERxMmksUDY,Track 8,Lexcorp,False
1697,694,124,18,Friday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1698,694,123,18,Friday,rVHnfYAACgA,Your Obituary,1791,False
1699,694,156,18,Friday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1700,694,611,18,Friday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1701,694,447,18,Friday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1702,694,439,18,Friday,Nsv07AuY9k0,Radiohead - Everything In Its Right Place (slowed instrumental),picture.,False
1703,694,347,19,Friday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1704,694,3457,19,Friday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1705,694,237,20,Friday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1706,694,298,20,Friday,VbVYDzZMFIY,you don’t exist - super slowed,this voice in my head - Topic,False
1707,694,172,20,Friday,leQuveQJ6wQ,snowfield,hozuki - Topic,False
1708,694,230,20,Friday,d19-El5w8gg,milk cassette x.mp3,analog_mannequin - Topic,False
1709,694,201,20,Friday,ibUOxEBxVsE,Subwoofer Lullaby,Daniel Rosenfeld - Topic,False
1710,694,208,20,Friday,exvt4dzmuaI,Resonance,Home - Topic,False
1711,694,213,20,Friday,DeZeMGToQOA,I see you in my dreams,Blut Own - Topic,False
1712,694,154,20,Friday,Gxbwc1VfgYU,it's_cold_here,Release - Topic,False
1713,696,164485,18,Sunday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1714,696,518,18,Sunday,eERxMmksUDY,Track 8,Lexcorp,False
1715,696,125,18,Sunday,D0vWiR9RD6w,Track 6,Lexcorp,False
1716,696,160,18,Sunday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1717,696,237,18,Sunday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1718,696,91,18,Sunday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1719,696,703,18,Sunday,Nsv07AuY9k0,Radiohead - Everything In Its Right Place (slowed instrumental),picture.,False
1720,696,347,18,Sunday,8cQB1hlfDRk,Track 7,Lexcorp,False
1721,696,114,18,Sunday,M4eQ1F3jBa8,1700,Lexcorp,False
1722,696,125,18,Sunday,4BzWL4pHm78,American Palace,Lexcorp,False
1723,696,128,18,Sunday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1724,761,5679412,12,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1725,761,237,12,Wednesday,5TR3HZlo8T0,To Be Able To Fly,Trent Reznor - Topic,False
1726,761,54,12,Wednesday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1727,761,323,12,Wednesday,eYKokFJ--Jo,Fancy Outro - Drake (Perfect),LiavAlon,False
1728,761,167,12,Wednesday,50GVPFj66CY,RICK ROSS - DEVIL IN A NEW DRESS,MMG,False
1729,761,205,12,Wednesday,r4l9bFqgMaQ,Frank Ocean - Nights,Blonded,False
1730,762,17429,17,Wednesday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1731,762,279,17,Wednesday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1732,762,5793,19,Wednesday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1733,762,3,19,Wednesday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1734,762,215,19,Wednesday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1735,762,346,19,Wednesday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1736,762,159,19,Wednesday,4JZ-o3iAJv4,Can You Hear The Music,Ludwig Göransson - Topic,False
1737,762,110,19,Wednesday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1738,763,86326,19,Thursday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1739,763,1184,19,Thursday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1740,763,182,19,Thursday,4BzWL4pHm78,American Palace,Lexcorp,False
1741,763,1837,20,Thursday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1742,763,576,20,Thursday,8cQB1hlfDRk,Track 7,Lexcorp,False
1743,774,948510,19,Monday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1744,774,380,20,Monday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1745,774,22697,2,Tuesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1746,774,91,2,Tuesday,4BzWL4pHm78,American Palace,Lexcorp,False
1747,774,128,2,Tuesday,8NOpWb6KADc,悲しい街Sad City,Inervati,False
1748,774,243,2,Tuesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1749,774,357,2,Tuesday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1750,774,279,2,Tuesday,icZOJ878cGk,losing,Lonnex - Topic,False
1751,774,285,2,Tuesday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1752,774,549,2,Tuesday,cD8EPdn5Ctg,"In the Hall of the Mountain King (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1753,774,128,2,Tuesday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1754,774,271,3,Tuesday,7Qqpp09qWGo,"Pieces Form the Whole (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1755,775,67853,21,Tuesday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1756,775,2696,22,Tuesday,rVHnfYAACgA,Your Obituary,1791,False
1757,775,248,22,Tuesday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1758,775,1171,23,Tuesday,RkCDU8mNz_w,Gojo Satoru - The Honored One - 1 Hour 4K 60FPS | Season 2 OST,Yuyu,False
1759,775,4,23,Tuesday,wGQDJNksrAM,C418 - Dead Voxel (Minecraft Volume Beta),NycrypticProject,False
1760,775,296,23,Tuesday,w4MSbajRs_Y,Emotionless,Drake - Topic,True
1761,775,100,23,Tuesday,n6BMdhAaTBg,That was the moment i truly lost ( shuiar ),Muller,False
1762,775,11,23,Tuesday,72ykBvPOIc0,Back To Back,Drake - Topic,True
1763,775,15,23,Tuesday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1764,775,13,23,Tuesday,tTB6HmZNJ5s,"Painted Sun in Abstract (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1765,775,1,23,Tuesday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1766,775,424,23,Tuesday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1767,775,302,23,Tuesday,q_QwBJdzPT8,"Penetration (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1768,775,320,23,Tuesday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1769,775,240,23,Tuesday,XlAKW_tr4xA,"Soft Trees Break the Fall (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1770,775,285,23,Tuesday,lfpxuJbVaBA,"3:14 Every Night (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1771,775,249,23,Tuesday,XnkQfyeHiK8,"Eventually We Find Our Own Way (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1772,775,263,23,Tuesday,yaztFAh23vs,"Hand Covers Bruise, Reprise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1773,775,119,23,Tuesday,SK7V5TXhj-g,"Almost Home (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1774,775,219,23,Tuesday,dEWIngn2_eM,"It Catches Up With You (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1775,775,106,23,Tuesday,67C6EHUxeG4,"On We March (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1776,775,263,23,Tuesday,Ho6HRBPOgM0,"A Familier Taste (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1777,775,430,0,Wednesday,q7HU5yENvBU,quiescent,Baton - Topic,False
1778,775,187,0,Wednesday,O9js2VCD0TY,"please, just be real",lyrλmbient - Topic,False
1779,775,2071,0,Wednesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1780,775,358,0,Wednesday,Gxbwc1VfgYU,it's_cold_here,Release - Topic,False
1781,775,186,0,Wednesday,a6ndyG7A4Pg,it will find its way,flow3rkap - Topic,False
1782,775,273,0,Wednesday,prEIh1r-4Og,losing,Lonnex - Topic,False
1783,775,359,1,Wednesday,LmeuII-C1W4,Lost in the Mist,Pulsar - Topic,False
1784,775,118,1,Wednesday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1785,775,215,1,Wednesday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1786,775,183,1,Wednesday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1787,775,297,1,Wednesday,3v-Nk0HUJRA,Crazy,Lil Baby - Topic,False
1788,775,8,1,Wednesday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1789,775,262,1,Wednesday,bSe3xemu1LY,Superpowers,Daniel Caesar - Topic,True
1790,775,39,1,Wednesday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1791,775,3637,2,Wednesday,8Mm3AJNE-jQ,Alex G - Pretend,block perce,False
1792,775,5,2,Wednesday,mxCQDHAuwGw,Pretend - Alex G แปลไทย,WGKTBHG,False
1793,775,360,2,Wednesday,y7B6Z-_-Bcc,Vacations - Telephones,VACATIONS,False
1794,775,1327,2,Wednesday,zE_rK8PX83Q,Pinegrove - Need 2 (official lyric video),PinegroveBand,False
1795,775,192,2,Wednesday,_ruxnfq7FC8,when a guitar riff hits you so hard that you start to tear up (full version),jacal,False
1796,775,195,2,Wednesday,Xj6oW3dF9Gc,Alex G - Break,Keyan28,False
1797,775,54,2,Wednesday,91CGXp4RIRw,Big Truck,YoungBoy Never Broke Again - Topic,False
1798,775,32,2,Wednesday,5dZRiqU3kdU,Yung Nigga Shit,Glokk40Spaz - Topic,False
1799,775,47,2,Wednesday,6gnKBDlJutA,Poison Tree,Grouper - Topic,False
1800,775,199,3,Wednesday,Kb-PTIsdvXU,Arcade Fire Dimensions Slowed and Reverb.,GodSpeed,False
1801,775,430,3,Wednesday,4w59OhKY-A0,tiredminds - not my responsibility (instrumental) [slowed + reverb],tiredminds,False
1802,775,219,3,Wednesday,cBXlbRbKwf4,C418 - Aria Math slowed down + reverb,Rekordea,False
1803,775,434,3,Wednesday,RhAUL-uQTCs,tiredminds - how to never stop being sad (instrumental) [slowed + reverb],tiredminds,False
1804,775,196,3,Wednesday,xnhXGNASzck,faye webster - i know you (slowed & reverb) [with lyrics],lustry.,False
1805,775,239,3,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1806,775,91,3,Wednesday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1807,775,122,3,Wednesday,8cQB1hlfDRk,Track 7,Lexcorp,False
1808,775,114,3,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1809,775,684,3,Wednesday,EPMSImeIeNY,#19,Aphex Twin - Topic,False
1810,775,615,3,Wednesday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1811,775,701,4,Wednesday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1812,775,439,4,Wednesday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1813,775,91,4,Wednesday,4BzWL4pHm78,American Palace,Lexcorp,False
1814,776,39617,15,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1815,776,545,15,Wednesday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1816,776,211,15,Wednesday,1JsoFfSiDz4,Floating Trees,Daniel Rosenfeld - Topic,False
1817,776,245,15,Wednesday,55dz3B4rzaA,Maybe for you there's a tomorrow (magic by medasin),whatlill,False
1818,776,199,15,Wednesday,oQaXp16OC0c,Current,inola - Topic,False
1819,776,186,15,Wednesday,EqDk4xzEuso,"limerence but ur in a magical forest (slowed and reverb, birds, sparkles) ｡⋆ ✧∘* ೃ ⋆｡˚",lily,False
1820,776,190,15,Wednesday,KCFHHtC9Dws,Less Likely,Trent Reznor - Topic,False
1821,776,381,15,Wednesday,cZlJ6hdwxjI,Haunt Muskie but it’s slower and nostalgic,Wave Aqualei,False
1822,776,1707,16,Wednesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1823,776,91,16,Wednesday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1824,776,91,16,Wednesday,4BzWL4pHm78,American Palace,Lexcorp,False
1825,776,128,16,Wednesday,M4eQ1F3jBa8,1700,Lexcorp,False
1826,776,99,16,Wednesday,D0vWiR9RD6w,Track 6,Lexcorp,False
1827,776,160,16,Wednesday,8cQB1hlfDRk,Track 7,Lexcorp,False
1828,776,114,16,Wednesday,eERxMmksUDY,Track 8,Lexcorp,False
1829,776,123,16,Wednesday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1830,776,122,16,Wednesday,rVHnfYAACgA,Your Obituary,1791,False
1831,776,6144,18,Wednesday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1832,776,896,18,Wednesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1833,776,357,18,Wednesday,Aupt2_jyW9w,a familiar feeling,alixe. - Topic,False
1834,776,179,18,Wednesday,U_hDiuyvK5g,dimensions (slowed & reverb with rain),softsync - Topic,False
1835,776,423,18,Wednesday,75O11W5EZAU,#3,Aphex Twin - Topic,False
1836,779,266226,20,Saturday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1837,779,208,20,Saturday,iHzuygQd3do,Aphex Twin - #19 (Official Audio),Aphex Twin,False
1838,779,615,20,Saturday,XU8rNrTnIUE,Emile Mosseri - Jacob and the Stone [𝙨𝙡𝙤𝙬𝙚𝙙 + 𝙧𝙚𝙫𝙚𝙧𝙗 + 𝙚𝙭𝙩𝙚𝙣𝙙𝙚𝙙],Hendo,False
1839,779,312,20,Saturday,7SQQy3cVJYA,Medasin - Magic (Super Slowed + Reverb) (Tiktok),Faithful,False
1840,779,176,21,Saturday,dZEJBjsvOys,02  In Motion - The Social Network - OST Soundtrack,TheOSTCity,False
1841,779,297,21,Saturday,50UKqoiqf3k,retire (final) but youre in a liminal space,rxosy music,False
1842,779,269,21,Saturday,QnQa24tRQUs,"nevermind, everything's ok",dreamcorp.,False
1843,779,199,21,Saturday,fOP7yhdmF3k,Yves Tumor - Limerence (Instrumental +432hz),棒Boti棒,False
1844,779,167,21,Saturday,BEjwLe8OCAw,all for nothing zachariehs slowed,ctrl1uv,False
1845,781,164152,18,Monday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1846,781,262,18,Monday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1847,781,180,19,Monday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1848,781,7078,20,Monday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1849,781,473,21,Monday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1850,781,345,21,Monday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1851,781,251,21,Monday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1852,781,333,21,Monday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1853,781,263,21,Monday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1854,781,293,21,Monday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1855,781,527,21,Monday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1856,781,175,21,Monday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1857,781,137,21,Monday,7-qH-XTbxQM,Stargazing,Marcelo De Carvalho - Topic,False
1858,781,178,21,Monday,lfdiha7QFSo,Idea 22 (Slowed + Reverb),Gibran Alcocer - Topic,False
1859,781,179,21,Monday,maWHojZTnTg,Aria Math,Daniel Rosenfeld - Topic,False
1860,781,310,21,Monday,itOx7sveAOY,A Place in the Clouds,Wild Wonder - Topic,False
1861,781,194,22,Monday,6_LsCe4jUF8,Ethereal,Txmy - Topic,False
1862,801,1741498,1,Monday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1863,801,1419,2,Monday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1864,801,261,2,Monday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1865,801,235,2,Monday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
1866,801,157,2,Monday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1867,801,348,2,Monday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1868,801,395,2,Monday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1869,801,690,2,Monday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1870,801,344,2,Monday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1871,801,473,2,Monday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
1872,801,181,3,Monday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1873,801,209,3,Monday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1874,801,159,3,Monday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1875,801,177,3,Monday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1876,801,344,3,Monday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1877,801,293,3,Monday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1878,801,255,3,Monday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1879,801,218,3,Monday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1880,801,183,3,Monday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1881,801,279,3,Monday,4JZ-o3iAJv4,Can You Hear The Music,Ludwig Göransson - Topic,False
1882,801,643,3,Monday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1883,801,207,3,Monday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1884,801,136,3,Monday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1885,801,195,3,Monday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1886,801,263,3,Monday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1887,801,180,4,Monday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1888,801,261,4,Monday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1889,801,235,4,Monday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
1890,801,157,4,Monday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1891,801,348,4,Monday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
